被害人,BN
有期徒刑,BR
一年,ER
缓刑,BR
二年,ER
99,O
一,BN
死亡,EN
主动,BP
报案,EP
积极,BP
主动,EP
抢救,SP
如实,BP
供述,EP
为,BP
自首,EP
达成,BP
协议,EP
取得,BP
谅解,EP
有期徒刑,BR
一年,ER
缓刑,BR
一年,ER
100,O
两,BN
死亡,EN
主动,SP
投案,SP
如实,BP
供实,EP
系自首,SP
积极,BP
赔偿,EP
取得,SP
谅解,SP
有,BP
悔罪表现,EP
取得,SP
谅解,SP
有期徒刑,BR
三年,ER
缓刑,BR
五年,ER
101,O
一,BN
死亡,EN
电话,BP
报警,EP
现场,BP
等候,EP
如实,BP
供述,EP
系自首,SP
赔偿,BP
经济损失,EP
取得,BP
谅解,EP
有期徒刑,BR
八个月,ER
缓刑,BR
一年,ER
102,O
一,BN
死亡,EN
三,BN
受伤,EN
达成,BP
协议,EP
取得,BP
谅解,EP
当庭,BP
自愿认罪,EP
从轻处罚,SP
适用,BP
缓刑,EP
有期徒刑,BR
一年,IR
六个月,ER
缓刑,BR
二年,ER
103,O
一,BN
重伤,EN
如实,BP
供述,EP
赔偿,BP
损失,EP
取得,BP
谅解,EP
从轻处罚,SP
认罪,BP
好,EP
赔偿,BP
损失,EP
取得,BP
谅解,EP
有期徒刑,BR
八个月,ER
缓刑,BR
一年,ER
104,O
一,BP
死亡,EP
一人,BP
重伤,EP
有,BP
情节,EP
赔偿,BP
被害人,EP
不宜,BN
缓刑,EN
有期徒刑,BR
一年,IR
二,IR
个,IR
月,ER
105,O
一,BN
死亡,EN
自动,BP
投案,EP
如实,BP
供述,EP
系自首,SP
积极,BP
被害人,EP
取得,BP
谅解,EP
有,BP
悔罪表现,EP
有期徒刑,BR
一年,IR
三个月,ER
缓刑,BR
一年,IR
六个月,ER
106,O
一,BN
死亡,EN
使,BN
受伤,EN
如实,BP
供述,EP
是,BP
自首,EP
从轻处罚,SP
赔偿,BP
被害人,EP
从轻处罚,SP
有期徒刑,BR
一年,IR
二,IR
个,IR
月,ER
缓刑,BR
一年,IR
六个月,ER
107,O
无,BN
驾驶,EN
无,BN
机动车,EN
一人,BN
重伤,EN
现场,BP
等候,EP
如实,BP
供述,EP
系自首,SP
从轻处罚,SP
取得,BP
谅解,EP
适用,BP
缓刑,EP
从轻处罚,SP
适用,BP
缓刑,EP
有期徒刑,BR
七个月,ER
缓刑,BR
一年,ER
108,O
一,BN
死亡,EN
认罪,BP
好,EP
积极,BP
受害人,EP
取得,BP
谅解,EP
从轻处罚,SP
适用,BP
缓刑,EP
有期徒刑,BR
一,IR
年,IR
零,IR
六个月,ER
缓刑,BR
二年,ER
109,O
一,BN
死亡,EN
现场,BP
等候,EP
自动,BP
投案,EP
如实,BP
供述,EP
为,BP
自首,EP
赔偿,BP
被害方,EP
取得,BP
谅解,EP
有期徒刑,BR
八个月,ER
缓刑,BR
一年,ER
110,O
一,BN
死亡,EN
曾,BN
处罚,EN
从重,BN
处罚,EN
现场,BP
伤者,EP
自动,BP
投案,EP
如实,BP
供述,EP
系自首,SP
从轻处罚,SP
赔偿,BP
被害人,EP
获得,SP
谅解,SP
从轻处罚,SP
从轻处罚,SP
有期徒刑,BR
一年,ER
缓刑,BR
一年,ER
111,O
致,BN
重伤,EN
如实,BP
供述,EP
属,BP
自首,EP
有,BP
情节,EP
积极,BP
被害方,EP
取得,BP
谅解,EP
从轻处罚,SP
有期徒刑,BR
十个月,ER
缓刑,BR
一年,IR
六个月,ER
1,O
112,O
一,BN
死亡,EN
如实,BP
供述,EP
当庭,BP
自愿认罪,EP
积极,BP
被害人,EP
取得,BP
谅解,EP
有,BP
悔罪表现,EP
从轻处罚,SP
从轻处罚,SP
有期徒刑,BR
一年,ER
缓刑,BR
二年,ER
113,O
三,BN
死亡,EN
一人,BP
受伤,EP
犯罪情节,BN
恶劣,EN
如实,BP
交代,EP
属,BP
自首,EP
从轻处罚,SP
赔偿,BP
经济损失,EP
从轻处罚,SP
有,BP
情节,EP
赔偿,BP
被害方,EP
有,BP
情节,EP
规定,SP
有期徒刑,BP
三年,EP
114,O
一,BN
死亡,EN
电话,BP
报警,EP
积极,BP
施救,EP
现场,BP
等候,EP
如实,BP
供述,EP
系自首,SP
赔偿,BP
被害人,EP
从轻处罚,SP
有期徒刑,BR
八个月,ER
缓刑,BR
一年,ER
115,O
1,BN
重伤,EN
现场,BP
等候,EP
如实,BP
供述,EP
有,BP
情节,EP
积极,BP
被害人,EP
获得,BP
谅解,EP
从轻处罚,SP
判决如下,SP
判处拘役,BP
五个月,EP
116,O
一,BN
死亡,EN
及时,BP
报警,EP
如实,BP
供述,EP
是,BP
自首,EP
从轻处罚,SP
达成,BP
协议,EP
取得,SP
谅解,SP
从轻处罚,SP
有期徒刑,BR
一年,ER
缓刑,BR
一年,ER
117,O
一,BN
死亡,EN
如实,BP
供述,EP
是,BP
自首,EP
从轻处罚,SP
积极,BP
被害人,EP
从轻处罚,SP
有期徒刑,BR
十个月,ER
缓刑,BR
一年,ER
118,O
一人,BN
死亡,EN
如实,BP
供述,EP
从轻处罚,SP
赔偿,BP
被害人,EP
取得,SP
谅解,SP
有期徒刑,BR
一年,ER
缓刑,BR
一年,IR
六个月,ER
119,O
一,BN
死亡,EN
及时,BP
报警,EP
现场,BP
等候,EP
系自首,SP
从轻处罚,SP
积极,BP
被害人,EP
取得,SP
谅解,SP
从轻处罚,SP
22,O
146,O
有期徒刑,BR
一年,ER
缓刑,BR
一年,ER
1,O
20,O
一,BN
死亡,EN
主动,BP
报警,EP
如实,BP
供述,EP
是,BP
自首,EP
从轻处罚,SP
自愿认罪,SP
积极,BP
被害人,EP
认罪,BP
较,EP
主动,BP
报警,EP
积极,BP
被害人,EP
从轻处罚,SP
有期徒刑,BR
一年,ER
缓刑,BR
二年,ER
121,O
一,BN
死亡,EN
自动,BP
投案,EP
如实,BP
供述,EP
是,BP
自首,EP
赔偿,BP
被害人,EP
取得,SP
谅解,SP
从轻处罚,SP
自愿认罪,SP
从轻处罚,SP
主动,BP
投案,EP
认罪,BP
较好,EP
有,BP
表现,EP
有期徒刑,BR
一年,IR
三个月,ER
缓刑,BR
一年,IR
六个月,ER
122,O
一人,BN
死亡,EN
肇事,BN
逃逸,EN
自动,BP
投案,EP
如实,BP
供述,EP
系自首,SP
达成,BP
协议,EP
从轻处罚,SP
有期徒刑,BR
三年,ER
缓刑,BR
五年,ER
12,O
3,O
一,BN
死亡,EN
现场,BP
等候,EP
如实,BP
供述,EP
视为,BP
自首,EP
从轻处罚,SP
赔偿,BP
被害人,EP
得到,SP
谅解,SP
从轻处罚,SP
有期徒刑,BR
一年,IR
三个月,ER
缓刑,BR
一年,IR
六个月,ER
1,O
24,O
一,BN
死亡,EN
自动,BP
投案,EP
如实,BP
供述,EP
属于,BP
自首,EP
积极,BP
施救,EP
赔偿,BP
被害方,EP
得到,BP
谅解,EP
从轻处罚,SP
有期徒刑,BR
一年,ER
缓刑,BR
一年,IR
六个月,ER
125,O
一,BN
死亡,EN
肇事,BN
逃逸,EN
主动,BP
投案,EP
如实,BP
供述,EP
系自首,SP
自愿认罪,SP
达成调解,SP
取得,SP
谅解,SP
有期徒刑,BR
三年,ER
缓刑,BR
三年,ER
126,O
一,BN
死亡,EN
积极,BP
赔偿,EP
得到,SP
谅解,SP
从轻处罚,SP
有期徒刑,BR
一年,ER
缓刑,BR
两,IR
年,ER
127,O
一,BN
死亡,EN
如实,BP
供述,EP
系自首,SP
赔偿,BP
被害人,EP
取得,SP
谅解,SP
自愿认罪,SP
有,BP
情节,EP
有,BP
悔罪表现,EP
免予,BR
刑事,IR
处罚,ER
128,O
一,BN
死亡,EN
肇事,BN
逃逸,EN
返回,BP
现场,EP
如实,BP
供述,EP
系自首,SP
达成,BP
协议,EP
取得,SP
谅解,SP
系自首,SP
达成,BP
协议,EP
取得,SP
谅解,SP
有期徒刑,BR
一年,IR
二,IR
个,IR
月,ER
129,O
一,BN
重伤,EN
逃避,BN
追究,EN
逃离,BN
现场,EN
具有,BN
前科,EN
自动,BP
投案,EP
如实,BP
供述,EP
当庭,BP
自愿认罪,EP
是,BP
自首,EP
从轻处罚,SP
积极,BP
被害人,EP
取得,BP
谅解,EP
有,BP
悔罪表现,EP
具有,BP
犯罪情节,EP
轻微,BP
赔偿,EP
取得,BP
谅解,EP
有期徒刑,BR
八个月,ER
缓刑,BR
一年,ER
130,O
一,BN
死亡,EN
如实,BP
供述,EP
从轻处罚,SP
有期徒刑,BR
一年,IR
六个月,ER
131,O
一,BN
死亡,EN
肇事,BN
逃逸,EN
属,BP
自首,EP
认罪,BP
好,EP
积极,BP
受害方,EP
取得,BP
谅解,EP
从轻处罚,SP
有期徒刑,BR
三年,ER
缓刑,BR
三年,ER
132,O
一,BN
死亡,EN
自动,BP
投案,EP
如实,BP
供述,EP
系自首,SP
从轻处罚,SP
达成,BP
协议,EP
取得,BP
谅解,EP
有期徒刑,BR
一年,ER
缓刑,BR
一年,ER
133,O
一人,BN
死亡,EN
120,O
积极,BP
受害人,EP
如实,BP
供述,EP
属,BP
自首,EP
积极,BP
受害人,EP
取得,SP
谅解,SP
有,BP
悔罪表现,EP
有期徒刑,BR
九个月,ER
缓刑,BR
一年,ER
134,O
一,BN
死亡,EN
拨打,BP
电话,EP
现场,BP
等候,EP
为,BP
自首,EP
从轻处罚,SP
有期徒刑,BR
一年,ER
缓刑,BR
一年,ER
135,O
无,BN
驾驶,EN
牌,BN
车辆,EN
一,BN
死亡,EN
认罪,BP
好,EP
从轻处罚,SP
达成调解,BP
协议,EP
赔偿,BP
被害人,EP
取得,SP
谅解,SP
从轻处罚,SP
有期徒刑,BR
一年,ER
缓刑,BR
二年,ER
136,O
无,BN
驾驶,EN
一,BN
死亡,EN
如实,BP
供述,EP
是,BP
自首,EP
从轻处罚,SP
有期徒刑,BR
一年,IR
十个月,ER
137,O
一,BN
死亡,EN
自动,BP
投案,EP
如实,BP
供述,EP
系自首,SP
从轻处罚,SP
达成,BP
协议,EP
取得,SP
谅解,SP
从轻处罚,SP
有期徒刑,BR
一年,ER
缓刑,BR
二年,ER
138,O
一,BN
死亡,EN
二,BN
受伤,EN
认罪,BP
较好,EP
从轻处罚,SP
有期徒刑,BR
一年,IR
十个月,ER
139,O
一,BN
死亡,EN
打电话,BP
报警,EP
如实,BP
供述,EP
自愿认罪,SP
可,BP
自首,EP
从轻处罚,SP
积极,BP
被害方,EP
取得,BP
谅解,EP
从轻处罚,SP
有,BP
悔罪表现,EP
有期徒刑,BR
一年,ER
缓刑,BR
一年,ER
140,O
一,BN
死亡,EN
肇事,BN
逃逸,EN
如实,BP
供述,EP
积极,BP
义务,EP
取得,SP
谅解,SP
有期徒刑,BR
三年,ER
141,O
一,BN
死亡,EN
及时,BP
报案,EP
现场,BP
等候,EP
如实,BP
供述,EP
是,BP
自首,EP
从轻处罚,SP
赔偿,BP
被害人,EP
从轻处罚,SP
有期徒刑,BR
十,IR
一个,IR
月,ER
142,O
一,BN
死亡,EN
认罪,BP
好,EP
有,BP
情节,EP
从轻处罚,SP
有期徒刑,BR
八个月,ER
143,O
一,BN
死亡,EN
主动,BP
报警,EP
现场,BP
等候,EP
如实,BP
供述,EP
系自首,SP
从轻处罚,SP
自愿认罪,SP
有,BP
悔罪表现,EP
从轻处罚,SP
有期徒刑,BR
一年,IR
八个月,ER
缓刑,BR
二年,ER
144,O
限速,BN
行驶,EN
一,BN
死亡,EN
主动,BP
报案,EP
如实,BP
供述,EP
是,BP
自首,EP
赔偿,BP
被害人,EP
取得,BP
谅解,EP
有期徒刑,BR
一年,ER
缓刑,BR
一年,ER
145,O
无,BN
驾驶,EN
一,BN
死亡,EN
肇事,BN
逃逸,EN
有,BN
前科,EN
无,BN
驾驶,EN
从重,BN
处罚,EN
有期徒刑,BR
三年,IR
六个月,ER
146,O
一,BN
死亡,EN
留,BP
现场,EP
如实,BP
供述,EP
可,BP
自首,EP
积极,BP
被害人,EP
得到,BP
谅解,EP
被害人,BP
处罚,EP
判决如下,SP
有期徒刑,BR
一年,ER
缓刑,BR
二年,ER
147,O
一,BN
死亡,EN
肇事,BN
逃逸,EN
如实,BP
供述,EP
自愿认罪,SP
从轻处罚,SP
有期徒刑,BR
四年,IR
六个月,ER
148,O
未,BN
资格,EN
自动,BP
投案,EP
构成,BP
自首,EP
达成,BP
协议,EP
取得,BP
谅解,EP
有期徒刑,BR
九个月,ER
缓刑,BR
一年,ER
149,O
一,BN
死亡,EN
现场,BP
等待,EP
积极,BP
配合,EP
自愿认罪,SP
有期徒刑,BR
一,IR
年,IR
零,IR
六个月,ER
缓刑,BR
二年,ER
150,O
一,BN
死亡,EN
自动,BP
投案,EP
如实,BP
供述,EP
系自首,SP
从轻处罚,SP
达成,BP
协议,EP
取得,SP
谅解,SP
从轻处罚,SP
有期徒刑,BR
十个月,ER
缓刑,BR
一年,IR
三个月,ER
151,O
一,BN
死亡,EN
主动,BP
投案,EP
从轻处罚,SP
从轻处罚,SP
达成,BP
协议,EP
受害人,BP
谅解,EP
从轻处罚,SP
主动,BP
投案,EP
有,BP
悔罪表现,EP
有期徒刑,BR
一年,ER
缓刑,BR
考验,IR
期限,IR
为,IR
二年,ER
152,O
逆向,BN
行驶,EN
一人,BN
死亡,EN
一,BN
死亡,EN
1,O
履行,BP
义务,EP
投案,BP
自首,EP
有期徒刑,BR
七个月,ER
缓刑,BR
一年,ER
153,O
二,BN
死亡,EN
积极,BP
伤者,EP
现场,BP
等候,EP
自动,BP
投案,EP
如实,BP
供述,EP
系自首,SP
从轻处罚,SP
积极,BP
被害人,EP
取得,BP
谅解,EP
无前科,BP
劣迹,EP
有,BP
悔罪表现,EP
有期徒刑,BR
三年,ER
缓刑,BR
四年,ER
154,O
一,BN
死亡,EN
主动,BP
投案,EP
如实,BP
供述,EP
系自首,SP
达成,BP
协议,EP
积极,BP
赔偿,EP
得到,BP
谅解,EP
具有,BP
悔罪表现,EP
判决如下,SP
有期徒刑,BR
一年,ER
缓刑,BR
一年,IR
六个月,ER
155,O
血液,BN
100ml5,EN
78,O
有期徒刑,BR
三年,ER
缓刑,BR
四年,ER
156,O
一,BN
死亡,EN
二,BN
受伤,EN
如实,BP
供述,EP
达成,BP
协议,EP
取得,BP
谅解,EP
从轻处罚,SP
有期徒刑,BR
一年,ER
缓刑,BR
二年,ER
157,O
一,BN
死亡,EN
坦白,BP
认罪,EP
从轻处罚,SP
有,BP
赔偿,EP
取得,BP
谅解,EP
从轻处罚,SP
有期徒刑,BR
一年,ER
158,O
一,BN
死亡,EN
如实,BP
供述,EP
系自首,SP
进行,BP
赔偿,EP
取得,BP
谅解,EP
从轻处罚,SP
有期徒刑,BR
一年,ER
缓刑,BR
一年,ER
159,O
一,BN
死亡,EN
认罪,BP
较,EP
从轻处罚,SP
达成,BP
协议,EP
积极,BP
赔偿,EP
有,BP
悔罪表现,EP
有期徒刑,BR
二年,ER
缓刑,BR
二年,ER
160,O
一,BN
死亡,EN
自动,BP
投案,EP
如实,BP
供述,EP
系自首,SP
从轻处罚,SP
有,BP
表现,EP
从轻处罚,SP
赔偿,BP
被害人,EP
取得,BP
谅解,EP
从轻处罚,SP
有,BN
劣迹,EN
超速,BN
行驶,EN
一,BN
死,EN
一,BN
伤,EN
从重,BN
处罚,EN
有期徒刑,BR
一年,IR
三个月,ER
缓刑,BR
一年,IR
六个月,ER
161,O
一,BN
死亡,EN
自动,BP
投案,EP
如实,BP
供述,EP
系自首,SP
达成,BP
协议,EP
赔偿,BP
被害人,EP
取得,BP
谅解,EP
从轻处罚,SP
从轻处罚,SP
有期徒刑,BR
一年,IR
四个月,ER
缓刑,BR
一年,IR
六个月,ER
162,O
无,BP
驾驶,EP
一,BN
死亡,EN
肇事,BN
逃逸,EN
如实,BP
供述,EP
具有,BP
情节,EP
积极,BP
赔偿,EP
获得,BP
谅解,EP
从轻处罚,SP
有期徒刑,BR
三年,ER
缓刑,BR
五年,ER
10,O
163,O
无,BN
驾驶,EN
报废,BN
机动车,EN
一,BN
死亡,EN
一人,BN
轻伤,EN
肇事,BN
逃逸,EN
当庭,BP
认罪,EP
没有,BP
被害人,EP
从重,BP
处罚,EP
认罪,BP
好,EP
判决如下,SP
有期徒刑,BR
三年,IR
九个月,ER
164,O
无,BN
驾驶,EN
一,BN
死亡,EN
肇事,BN
逃逸,EN
具有,BP
情节,EP
赔偿,BP
被害人,EP
取得,BP
谅解,EP
有期徒刑,BR
三年,ER
缓刑,BR
四年,ER
完成,BR
公益劳动,ER
165,O
一,BN
死亡,EN
主动,BP
投案,EP
如实,BP
供述,EP
系自首,SP
从轻处罚,SP
赔偿,BP
被害人,EP
有,BP
悔罪表现,EP
有期徒刑,BR
一年,ER
缓刑,BR
一,IR
年,IR
零,IR
六个月,ER
166,O
一,BN
死亡,EN
一人,BN
重伤,EN
保护,BP
现场,EP
抢救,BP
伤者,EP
如实,BP
供述,EP
系自首,SP
从轻处罚,SP
达成,BP
协议,EP
赔偿,BP
被害方,EP
获得,BP
谅解,EP
从,BP
处罚,EP
有期徒刑,BR
六个月,ER
167,O
一,BN
死亡,EN
认罪,BP
好,EP
有,BP
悔罪表现,EP
积极,BP
被害人,EP
取得,BP
谅解,EP
有期徒刑,BR
一年,ER
缓刑,BR
二年,ER
168,O
酒后,BN
驾驶,EN
一,BN
重伤,EN
有,BP
情节,EP
积极,BP
赔偿,EP
获得,BP
谅解故,EP
从轻处罚,SP
有期徒刑,BR
十个月,ER
缓刑,BR
一年,ER
169,O
酒后,BN
驾车,EN
一,BN
死亡,EN
如实,BP
供述,EP
积极,BP
赔偿,EP
从轻处罚,SP
有期徒刑,BR
十个月,ER
170,O
一,BN
死亡,EN
自动,BP
投案,EP
构成,BP
自首,EP
从轻处罚,SP
达成调解,BP
协议,EP
从轻处罚,SP
参加,BR
公益劳动,ER
有期徒刑,BR
一,IR
年,IR
零,IR
二,IR
个,IR
月,ER
缓刑,BR
二年,ER
171,O
一,BN
死亡,EN
自动,BP
投案,EP
如实,BP
供述,EP
系自首,SP
有期徒刑,BR
一,IR
年,IR
零,IR
四个月,ER
172,O
一,BN
死亡,EN
系自首,SP
积极,BP
赔偿,EP
取得,BP
谅解,EP
从轻处罚,SP
有期徒刑,BR
一年,IR
六个月,ER
缓刑,BR
二年,ER
实行,BR
社区,IR
矫正,ER
173,O
无,BN
驾驶,EN
无牌照,BN
车辆,EN
一,BN
死亡,EN
系自首,SP
从轻处罚,SP
积极,BP
赔偿,EP
取得,SP
谅解,SP
从轻处罚,SP
无前科,BP
劣迹,EP
有期徒刑,BR
九个月,ER
缓刑,BR
一年,ER
174,O
无,BP
前科,EP
14,O
有期徒刑,BR
三年,ER
缓刑,BR
四年,ER
175,O
一,BN
死亡,EN
保护,BP
现场,EP
等候,BP
处理,EP
如实,BP
供述,EP
认定,BP
自首,EP
主动,BP
被害人,EP
从轻处罚,SP
有期徒刑,BR
一年,IR
四个月,ER
有期徒刑,BR
七个月,IR
十五日,ER
176,O
一人,BN
死亡,EN
如实,BP
供述,EP
以,BP
论,EP
赔偿,BP
被害人,EP
取得,SP
谅解,SP
有,BP
悔罪表现,EP
从轻处罚,SP
从轻处罚,SP
有期徒刑,BR
三年,ER
缓刑,BR
三年,ER
177,O
一人,BN
死亡,EN
主动,BP
报警,EP
现场,BP
等候,EP
视为,BP
投案,EP
如实,BP
供述,EP
是,BP
自首,EP
从轻处罚,SP
积极,BP
赔偿,EP
取得,BP
谅解,EP
从轻处罚,SP
有期徒刑,BR
一年,IR
三个月,ER
缓刑,BR
一年,IR
九个月,ER
178,O
无,BN
证,EN
无,BN
车辆,EN
一,BN
死亡,EN
精神,BP
障碍,EP
具有,BP
能力,EP
如实,BP
供述,EP
从轻处罚,SP
有期徒刑,BR
一年,IR
二,IR
个,IR
月,ER
179,O
一人,BN
死亡,EN
自愿认罪,SP
达成,BP
和解,EP
取得,BP
谅解,EP
有期徒刑,BR
一年,ER
缓刑,BR
一年,ER
180,O
离开,BN
现场,EN
不,BN
承认,EN
逃避,BN
惩处,EN
肇事,BN
逃逸,EN
有期徒刑,BR
四年,ER
181,O
人,BN
死亡,EN
认罪,BP
好,EP
赔偿,BP
被害人,EP
取得,BP
谅解,EP
认罪,SP
赔偿,BP
被害人,EP
有期徒刑,BR
一,IR
年,IR
零,IR
六个月,ER
缓刑,BR
二年,ER
182,O
一,BN
死亡,EN
肇事,BN
逃逸,EN
自动,BP
投案,EP
如实,BP
供述,EP
系自首,SP
积极,BP
赔偿,EP
取得,SP
谅解,SP
认罪,BP
较,EP
具有,BP
悔罪表现,EP
有期徒刑,BR
三年,ER
缓刑,BR
四年,ER
183,O
违章,BN
驾车,EN
一,BN
死亡,EN
立即,BP
报警,EP
现场,BP
等候,EP
如实,BP
供述,EP
投案,BP
自首,EP
积极,BP
补偿,EP
取得,BP
谅解,EP
有,BP
悔罪表现,EP
有期徒刑,BR
十个月,ER
缓刑,BR
一年,ER
184,O
故意,BN
身体,EN
一人,BN
轻伤,EN
一,BN
重伤,EN
身,BN
罪,EN
主动,BP
投案,EP
系自首,SP
如实,BP
供述,EP
从轻处罚,SP
500,O
有期徒刑,BR
九个月,ER
有期徒刑,BR
一年,ER
有期徒刑,BR
一年,IR
八个月,ER
240,O
240,O
185,O
逆向,BN
行驶,EN
一人,BN
死亡,EN
二,BN
受伤,EN
违章,BN
行为,EN
肇事,BN
逃逸,EN
如实,BP
供述,EP
赔偿,BP
被害人,EP
得到,BP
谅解,EP
有,BP
悔罪表现,EP
有期徒刑,BR
三年,ER
缓刑,BR
四年,ER
186,O
一,BN
死亡,EN
自动,BP
投案,EP
如实,BP
供述,EP
系自首,SP
从轻处罚,SP
自愿认罪,SP
赔偿,BP
被害人,EP
取得,SP
谅解,SP
从轻处罚,SP
有期徒刑,BR
一年,IR
六个月,ER
缓刑,BR
一年,ER
187,O
一,BN
死亡,EN
如实,BP
供述,EP
是,BP
自首,EP
达成,BP
协议,EP
赔偿,BP
被害人,EP
取得,BP
谅解,EP
自愿认罪,SP
有,BP
悔罪表现,EP
从轻处罚,SP
