被害人,BN
有期徒刑,BR
七个月,ER
缓刑,BR
一年,ER
285,O
一,BN
死亡,EN
肇事,BN
逃逸,EN
主动,BP
投案,EP
如实,BP
供述,EP
系自首,SP
积极,BP
赔偿,EP
取得,BP
谅解,EP
有期徒刑,BR
二年,ER
缓刑,BR
三年,ER
286,O
一,BN
重伤,EN
肇事,BN
逃逸,EN
自动,BP
投案,EP
如实,BP
供述,EP
是,BP
自首,EP
积极,BP
赔偿,EP
取得,BP
谅解,EP
有期徒刑,BR
九个月,ER
缓刑,BR
一年,ER
287,O
未经,BN
机动车,EN
有期徒刑,BR
一年,IR
三个月,ER
缓刑,BR
一年,IR
六个月,ER
288,O
二,BN
死亡,EN
如实,BP
供述,EP
系自首,SP
从轻处罚,SP
赔偿,BP
被害人,EP
有,BP
悔罪表现,EP
从轻处罚,SP
有期徒刑,BR
三年,ER
缓刑,BR
五年,ER
289,O
一人,BN
死亡,EN
取得,BP
谅解,EP
有期徒刑,BR
二年,ER
缓刑,BR
二年,ER
290,O
无,BN
驾驶,EN
二,BN
死亡,EN
一人,BN
重伤,EN
系,BN
驾驶,EN
62,O
20,O
56,O
7,O
18,O
63,O
60,O
12,O
82,O
203,O
200,O
有期徒刑,BR
四年,ER
12,O
291,O
一,BN
死亡,EN
主观,BP
小,EP
系初,BP
犯案,EP
主动,BP
投案,EP
如实,BP
供述,EP
系自首,SP
赔偿,BP
被害人,EP
取得,SP
谅解,SP
有期徒刑,BR
九个月,ER
缓刑,BR
一年,ER
292,O
一,BN
死亡,EN
肇事,BN
逃逸,EN
逃离,BN
现场,EN
主动,BP
到案,EP
如实,BP
供述,EP
自愿认罪,SP
属,BP
自首,EP
赔偿,BP
被害人,EP
取得,BP
谅解,EP
具有,BP
悔罪表现,EP
有期徒刑,BR
三年,ER
缓刑,BR
考验,IR
期限,IR
为,IR
四年,ER
293,O
一,BN
死亡,EN
自动,BP
投案,EP
如实,BP
供述,EP
是,BP
自首,EP
赔偿,BP
被害人,EP
得到,BP
谅解,EP
判处拘役,BR
五个月,ER
294,O
未,BN
驾驶证,EN
人,BN
死亡,EN
肇事,BN
逃逸,EN
如实,BP
供述,EP
为,BP
自首,EP
具有,BP
情节,EP
积极,BP
赔偿,EP
取得,SP
谅解故,SP
有期徒刑,BR
三年,ER
缓刑,BR
四年,ER
295,O
一,BN
死亡,EN
达成调解,BP
协议,EP
取得,SP
谅解,SP
有,BP
情节,EP
自愿认罪,SP
悔罪,BP
好,EP
有期徒刑,BR
六个月,ER
缓刑,BR
一年,ER
296,O
一人,BN
死亡,EN
现场,BP
等待,EP
如实,BP
供述,EP
是,BP
自首,EP
取得,SP
谅解,SP
有期徒刑,BR
一年,IR
六个月,ER
缓刑,BR
二年,ER
297,O
1,BN
死亡,EN
投案,BP
自首,EP
达成,BP
协议,EP
有期徒刑,BR
一年,ER
缓刑,BR
一年,ER
298,O
无,BN
驾驶,EN
一,BN
重伤,EN
系自首,SP
取得,BP
谅解,EP
有期徒刑,BR
十个月,ER
缓刑,BR
一年,ER
299,O
一,BN
死亡,EN
肇事,BN
逃逸,EN
如实,BP
供述,EP
真诚,BP
悔罪,EP
赔礼道歉,SP
获得,SP
谅解,SP
有期徒刑,BR
二年,ER
300,O
无,BN
驾驶,EN
一,BN
重伤,EN
如实,BN
供述,EN
达成,BN
和解,EN
有期徒刑,BR
二年,IR
又,IR
二,IR
个,IR
月,ER
有期徒刑,BR
六个月,ER
合并,BR
执行,ER
有期徒刑,BR
二年,IR
又,IR
六个月,ER
301,O
一,BN
死亡,EN
自动,BP
投案,EP
如实,BP
供述,EP
是,BP
自首,EP
赔偿,BP
被害人,EP
取得,SP
谅解,SP
有期徒刑,BR
一年,IR
六个月,ER
缓刑,BR
二年,ER
302,O
1,BN
死亡,EN
如实,BP
供述,EP
有,BP
情节,EP
积极,BP
赔偿,EP
取得,SP
谅解,SP
有期徒刑,BR
八个月,ER
缓刑,BR
一年,ER
303,O
一,BN
重伤,EN
具有,BP
情节,EP
达成,BP
协议,EP
得到,BP
谅解,EP
系,BN
驾驶,EN
社会,BN
大,EN
有期徒刑,BR
六个月,ER
304,O
无,BN
资格,EN
一,BN
重伤,EN
主动,BP
报警,EP
现场,BP
等候,EP
如实,BP
供述,EP
系自首,SP
有期徒刑,BR
一年,IR
六个月,ER
305,O
一,BN
死亡,EN
自动,BP
投案,EP
如实,BP
供述,EP
是,BP
自首,EP
赔偿,BP
被害人,EP
有期徒刑,BR
十个月,ER
缓刑,BR
一年,ER
306,O
一,BN
死亡,EN
现场,BP
等待,EP
如实,BP
供述,EP
系自首,SP
积极,BP
赔偿,EP
获得,BP
谅解,EP
没有,BP
影响,EP
有期徒刑,BR
一年,ER
缓刑,BR
一年,ER
307,O
一,BN
死亡,EN
达成,BP
解协,EP
赔偿,BP
被害人,EP
有期徒刑,BR
一年,IR
二,IR
个,IR
月,ER
缓刑,BR
二年,ER
308,O
一,BN
死亡,EN
肇事,BN
逃逸,EN
有期徒刑,BR
四年,ER
309,O
一,BN
死亡,EN
主动,BP
到案,EP
如实,BP
供述,EP
达成,BP
协议,EP
取得,BP
谅解,EP
有,BP
悔罪表现,EP
有期徒刑,BR
九个月,ER
缓刑,BR
一年,ER
310,O
一,BN
死亡,EN
一人,BN
重伤,EN
一人,BN
轻伤,EN
自愿认罪,SP
积极,BP
赔偿,EP
获得,BP
谅解,EP
没有,BP
影响,EP
有期徒刑,BR
一年,IR
六个月,ER
缓刑,BR
二年,ER
311,O
醉酒,BN
驾车,EN
一,BN
重伤,EN
人,BN
死亡,EN
有期徒刑,BR
一,IR
年,IR
零,IR
六个月,ER
312,O
一人,BN
死亡,EN
主动,BP
投案,EP
如实,BP
供述,EP
取得,BP
谅解,EP
有期徒刑,BR
一年,ER
缓刑,BR
二年,ER
313,O
一,BN
死亡,EN
自动,BP
投案,EP
如实,BP
供述,EP
是,BP
自首,EP
系,BP
初犯,EP
自愿认罪,SP
积极,BP
赔偿,EP
取得,SP
谅解,SP
有期徒刑,BR
一年,ER
缓刑,BR
一年,ER
314,O
一,BN
死亡,EN
逃避,BN
追究,EN
肇事,BN
逃逸,EN
具有,BP
情节,EP
315,O
一,BN
死亡,EN
打电话,BP
报警,EP
现场,BP
等待,EP
如实,BP
供述,EP
成立,BP
自首,EP
积极,BP
赔偿,EP
获得,SP
谅解,SP
有期徒刑,BR
六个月,ER
316,O
超速,BN
行驶,EN
一人,BN
死亡,EN
1,O
120,O
有期徒刑,BR
十个月,ER
缓刑,BR
一年,ER
317,O
超速,BN
行驶,EN
一,BN
死亡,EN
如实,BP
供述,EP
有,BP
悔罪表现,EP
取得,SP
谅解,SP
无,BP
影响,EP
有期徒刑,BR
一年,IR
六个月,ER
缓刑,BR
二年,ER
318,O
驾驶,BN
超载,EN
一人,BN
死亡,EN
一人,BN
受伤,EN
车辆,BN
损坏,EN
能,BP
自首,EP
达成,BP
协议,EP
有期徒刑,BR
九个月,ER
319,O
一,BN
死亡,EN
自动,BP
投案,EP
如实,BP
供述,EP
属,BP
自首,EP
系,BP
犯罪,EP
真诚,BP
悔罪,EP
达成,BP
协议,EP
积极,BR
赔偿,ER
获得,SP
谅解,SP
有期徒刑,BR
六个月,ER
缓刑,BR
一年,ER
3,O
20,O
一,BN
死亡,EN
具有,BP
情节,EP
赔偿,BP
被害人,EP
取得,SP
谅解,SP
有期徒刑,BR
十个月,ER
缓刑,BR
一,IR
年,IR
零,IR
六个月,ER
321,O
有期徒刑,BR
一年,ER
缓刑,BR
一年,ER
3,O
22,O
一,BN
死亡,EN
拨打,BP
电话,EP
现场,BP
等待,EP
如实,BP
供述,EP
系自首,SP
赔偿,BP
被害人,EP
取得,BP
谅解,EP
系自首,SP
判处拘役,BR
一个,IR
月,ER
有期徒刑,BR
十个月,ER
决定,BR
执行,IR
有期徒刑,IR
十个月,IR
并,IR
处,ER
120,O
323,O
喝酒,BN
后,EN
二,BN
重伤,EN
二,BN
轻伤,EN
自动,BP
投案,EP
如实,BP
供述,EP
是,BP
自首,EP
赔偿,BP
被害人,EP
185,O
38,O
有期徒刑,BR
一年,ER
38,O
3,O
24,O
一人,BN
死亡,EN
主动,BP
到案,EP
如实,BP
供述,EP
系自首,SP
积极,BP
赔偿,EP
取得,SP
谅解,SP
判处拘役,BR
三个月,ER
325,O
未,BN
驾驶证,EN
未,BN
车速,EN
一,BN
死亡,EN
肇事,BN
逃逸,EN
自动,BP
投案,EP
如实,BP
供述,EP
系自首,SP
达成,BP
协议,EP
得到,SP
谅解,SP
有期徒刑,BR
二年,IR
六个月,ER
缓刑,BR
三年,ER
326,O
一,BN
死亡,EN
电话,BP
报警,EP
如实,BP
供述,EP
系自首,SP
达成,BP
协议,EP
取得,SP
谅解,SP
无,BP
危险,EP
无,BP
影响,EP
有期徒刑,BR
一年,ER
缓刑,BR
一年,ER
327,O
二,BN
死亡,EN
如实,BP
供述,EP
系自首,SP
真诚,BP
悔罪,EP
赔偿,BP
被害人,EP
获得,SP
谅解故,SP
没有,BP
影响,EP
有期徒刑,BR
二年,ER
缓刑,BR
二年,ER
328,O
三,BN
死亡,EN
如实,BP
供述,EP
系自首,SP
赔偿,BP
协议,EP
取得,SP
谅解,SP
自愿认罪,SP
有期徒刑,BR
三年,ER
缓刑,BR
四年,ER
329,O
有期徒刑,BR
七个月,ER
缓刑,BR
一年,ER
330,O
一人,BN
死亡,EN
如实,BP
供述,EP
肇事,BN
逃逸,EN
有期徒刑,BR
二年,ER
331,O
一人,BN
死亡,EN
主动,BP
投案,EP
如实,BP
供述,EP
构成,BP
自首,EP
赔偿,BP
被害人,EP
取得,SP
谅解,SP
有,BP
悔罪表现,EP
有期徒刑,BR
十个月,ER
缓刑,BR
一年,ER
332,O
一,BN
死亡,EN
自愿认罪,SP
达成,BP
协议,EP
取得,SP
谅解,SP
没有,BP
影响,EP
有期徒刑,BR
九个月,ER
缓刑,BR
一年,ER
333,O
一,BN
死亡,EN
自动,BP
投案,EP
如实,BP
供述,EP
系自首,SP
赔偿,BP
被害人,EP
取得,BP
谅解,EP
不致,BP
影响,EP
有期徒刑,BR
十个月,ER
缓刑,BR
一年,ER
334,O
一,BN
死亡,EN
主动,BP
投案,EP
如实,BP
供述,EP
系自首,SP
民事,BP
兑现,EP
取得,BP
谅解,EP
有期徒刑,BR
七个月,ER
335,O
一,BN
死亡,EN
无,BN
驾驶,EN
有期徒刑,BR
一年,IR
六个月,ER
336,O
一,BN
死亡,EN
如实,BP
供述,EP
系,BP
坦白,EP
赔偿,BP
被害人,EP
取得,BP
谅解,EP
有期徒刑,BR
九个月,ER
缓刑,BR
一年,ER
337,O
一,BN
死亡,EN
肇事,BN
逃逸,EN
自动,BP
投案,EP
如实,BP
供述,EP
系自首,SP
积极,BP
赔偿,EP
取得,BP
谅解,EP
系,BP
初犯,EP
有期徒刑,BR
二年,IR
三个月,ER
缓刑,BR
三年,ER
338,O
一人,BN
死亡,EN
如实,BP
供述,EP
是,BP
自首,EP
积极,BP
赔偿,EP
取得,SP
谅解,SP
有,BP
悔罪表现,EP
有期徒刑,BR
七个月,ER
缓刑,BR
一年,ER
339,O
一,BN
死亡,EN
自动,BP
投案,EP
如实,BP
供述,EP
是,BP
自首,EP
达成,BP
赔偿,EP
取得,SP
谅解,SP
犯罪情节,BP
较轻,EP
有,BP
悔罪表现,EP
没有,BP
影响,EP
有期徒刑,BR
九个月,ER
缓刑,BR
一年,ER
340,O
一,BN
死亡,EN
积极,BP
赔偿,EP
认罪,BP
好,EP
有,BP
表现,EP
有期徒刑,BR
一年,IR
四个月,ER
缓刑,BR
二年,ER
341,O
一,BN
死亡,EN
一人,BN
轻伤,EN
赔偿,BP
被害人,EP
有期徒刑,BR
一年,ER
缓刑,BR
一年,IR
被告人,ER
完成,BR
公益劳动,ER
342,O
1,BN
死亡,EN
投案,BP
自首,EP
得到,BP
谅解,EP
有期徒刑,BR
一年,ER
缓刑,BR
一年,ER
343,O
无,BN
资格,EN
一,BN
死亡,EN
自愿认罪,SP
赔偿,BP
被害人,EP
取得,SP
谅解,SP
犯罪情节,BP
较轻,EP
有,BP
悔罪表现,EP
没有,BP
影响,EP
有期徒刑,BR
一年,ER
缓刑,BR
一年,ER
344,O
一,BN
死亡,EN
逃避,BN
追究,EN
逃离,BN
现场,EN
积极,BP
赔偿,EP
有期徒刑,BR
三年,ER
缓刑,BR
四年,ER
345,O
一人,BN
死亡,EN
有,BP
情节,EP
赔偿,BN
被害人,EN
取得,BP
谅解,EP
没有,BP
影响,EP
有期徒刑,BR
一年,ER
缓刑,BR
一年,ER
346,O
无,BN
资格,EN
1,BN
重伤,EN
自动,BP
投案,EP
如实,BP
供述,EP
系自首,SP
赔偿,BP
被害人,EP
系,BP
初犯,EP
有,BP
情节,EP
积极,BP
筹款,EP
有期徒刑,BR
六个月,ER
347,O
一,BN
死亡,EN
系自首,SP
赔偿,BP
死者,EP
取得,SP
谅解,SP
有期徒刑,BR
二年,ER
缓刑,BR
二年,ER
348,O
酒后,BN
驾驶,EN
一,BN
死亡,EN
如实,BP
供述,EP
积极,BP
赔偿,EP
得到,SP
谅解,SP
判决如下,SP
判处,SP
有期徒刑,BR
六个月,ER
349,O
一,BN
死亡,EN
如实,BP
供述,EP
系自首,SP
达成,BP
协议,EP
取得,BP
谅解,EP
没有,BP
影响,EP
有期徒刑,BR
一年,ER
缓刑,BR
一年,ER
350,O
肇事,BN
逃逸,EN
一,BN
死亡,EN
达成,BP
协议,EP
取得,SP
谅解故,SP
有期徒刑,BR
三年,ER
缓刑,BR
四年,ER
351,O
一,BN
死亡,EN
如实,BP
供述,EP
是,BP
自首,EP
积极,BP
赔偿,EP
有期徒刑,BR
一年,ER
缓刑,BR
一年,ER
352,O
有期徒刑,BR
九个月,ER
缓刑,BR
一年,ER
353,O
一,BN
死亡,EN
肇事,BN
逃逸,EN
投案,SP
如实,BP
供述,EP
进行,BP
赔偿,EP
取得,BP
谅解,EP
有期徒刑,BR
三年,ER
缓刑,BR
四年,ER
354,O
无,BN
证,EN
一人,BN
重伤,EN
肇事,BN
逃逸,EN
自愿认罪,SP
赔偿,BP
被害人,EP
有期徒刑,BR
三年,ER
缓刑,BR
三年,ER
355,O
一,BN
死亡,EN
一人,BN
受伤,EN
主动,BP
报警,EP
现场,BP
等候,EP
系自首,SP
赔偿,BP
被害人,EP
取得,BP
谅解,EP
有期徒刑,BR
一年,IR
八个月,ER
缓刑,BR
二年,ER
356,O
一,BN
死亡,EN
构成,BP
自首,EP
自愿认罪,SP
系,BP
初犯,EP
取得,SP
谅解,SP
有期徒刑,BR
九个月,ER
缓刑,BR
一年,ER
357,O
一人,BN
死亡,EN
一人,BN
重伤,EN
现场,BP
等候,EP
如实,BP
供述,EP
系自首,SP
积极,BP
抢救,EP
赔偿,BP
被害人,EP
取得,SP
谅解,SP
具有,BP
悔罪表现,EP
有期徒刑,BR
十个月,ER
缓刑,BR
一年,ER
358,O
一,BN
死亡,EN
自动,BP
投案,EP
如实,BP
供述,EP
系自首,SP
积极,BP
赔偿,EP
取得,BP
谅解,EP
有期徒刑,BR
一年,ER
缓刑,BR
一年,IR
六个月,ER
359,O
一,BN
死亡,EN
请,BP
报警,EP
自动,BP
投案,EP
如实,BP
供述,EP
系自首,SP
达成,BP
协议,EP
赔偿,BP
被害人,EP
投案,BP
自首,EP
有期徒刑,BR
六个月,ER
缓刑,BR
一年,ER
360,O
超速,BN
驾驶,EN
二,BN
死亡,EN
二,BN
轻伤,EN
情节,BN
恶劣,EN
现场,BP
等候,EP
如实,BP
供述,EP
是,BP
自首,EP
有期徒刑,BR
四年,ER
361,O
一,BN
死亡,EN
立即,BP
报警,EP
现场,BP
等候,EP
系自首,SP
从轻处罚,SP
赔偿,BP
被害人,EP
取得,BP
谅解,EP
有期徒刑,BR
十个月,ER
缓刑,BR
一年,IR
六个月,ER
362,O
一,BN
死亡,EN
自动,BP
投案,EP
如实,BP
供述,EP
赔偿,BP
被害人,EP
获得,BP
谅解,EP
有期徒刑,BR
一年,ER
缓刑,BR
一年,ER
363,O
一人,BN
死亡,EN
主动,BP
报警,EP
保护,BP
现场,EP
如实,BP
供述,EP
系自首,SP
取得,BP
谅解,EP
判处拘役,BR
五个月,ER
364,O
一,BN
死亡,EN
主动,BP
投案,EP
如实,BP
供述,EP
系自首,SP
赔偿,BP
被害人,EP
取得,SP
谅解,SP
有期徒刑,BR
三年,ER
缓刑,BR
四年,ER
365,O
二,BN
死亡,EN
有,BN
劣迹,EN
从重,BN
处罚,EN
110,O
现场,BP
等待,EP
如实,BP
供述,EP
有期徒刑,BR
三年,IR
六个月,ER
366,O
一,BN
重伤,EN
自动,BP
投案,EP
如实,BP
供述,EP
是,BP
自首,EP
赔偿,BP
被害人,EP
表示,BP
谅解,EP
犯罪情节,BP
较轻,EP
有,BP
悔罪表现,EP
没有,BP
影响,EP
有期徒刑,BR
一年,ER
缓刑,BR
一年,IR
六个月,ER
367,O
一,BN
死亡,EN
自动,BP
投案,EP
如实,BP
供述,EP
属,BP
自首,EP
达成,BP
协议,EP
表示,BP
谅解,EP
368,O
1,BN
死亡,EN
120,O
110,O
自愿认罪,SP
达成,BP
协议,EP
赔偿,BP
被害人,EP
得到,SP
谅解,SP
有期徒刑,BR
十个月,ER
369,O
一,BN
重伤,EN
如实,BP
供述,EP
系自首,SP
认罪,BP
较好,EP
达成,BP
协议,EP
得到,BP
谅解,EP
有期徒刑,BR
一年,ER
缓刑,BR
一年,ER
370,O
一,BN
死亡,EN
自动,BP
投案,EP
如实,BP
供述,EP
积极,BP
被害人,EP
积极,BP
被害人,EP
取得,SP
谅解,SP
有期徒刑,BR
六个月,ER
缓刑,BR
一年,ER
371,O
一人,BN
死亡,EN
一人,BN
伤,EN
自动,BP
投案,EP
如实,BP
供述,EP
是,BP
自首,EP
有,BP
悔罪表现,EP
赔偿,BP
被害方,EP
有期徒刑,BR
三年,ER
缓刑,BR
四年,ER
372,O
一,BN
死亡,EN
肇事,BN
逃逸,EN
当庭,BP
自愿认罪,EP
积极,BP
赔偿,EP
有,BP
悔罪表现,EP
58,O
8,O
有期徒刑,BR
三年,ER
缓刑,BR
四年,ER
373,O
一,BN
死亡,EN
主动,BP
到案,EP
如实,BP
供述,EP
积极,BP
被害人,EP
取得,BP
谅解,EP
有期徒刑,BR
一年,ER
缓刑,BR
二年,ER
374,O
一,BN
死亡,EN
有,BP
情节,EP
自愿认罪,SP
主动,BP
赔偿,EP
取得,BP
谅解,EP
判处拘役,BR
六个月,ER
375,O
一,BN
死亡,EN
有,BP
情节,EP
认罪,BP
好,EP
有期徒刑,BR
一年,ER
缓刑,BR
一年,ER
376,O
一,BN
死亡,EN
有,BP
情节,EP
有期徒刑,BR
一年,ER
缓刑,BR
一年,ER
377,O
一,BN
死亡,EN
逃离,BN
现场,EN
如实,BP
供述,EP
系自首,SP
积极,BP
被害人,EP
取得,SP
谅解,SP
有,BP
悔罪表现,EP
达成,BP
协议,EP
8,O
有期徒刑,BR
二年,IR
五个月,ER
缓刑,BR
三年,ER
8,O
118,O
378,O
一,BN
死亡,EN
现场,BP
等候,EP
如实,BP
供述,EP
为,BP
自首,EP
属,BP
犯罪,EP
赔偿,BP
被害人,EP
认罪,BP
好,EP
有,BP
悔罪表现,EP
有期徒刑,BR
一年,ER
缓刑,BR
一年,ER
379,O
一人,BN
死亡,EN
是,BP
自首,EP
达成,BP
协议,EP
取得,BP
谅解,EP
有期徒刑,BR
九个月,ER
380,O
一,BN
死亡,EN
投案,BP
自首,EP
赔偿,BP
经济损失,EP
取得,SP
谅解,SP
有期徒刑,BR
一年,ER
缓刑,BR
二年,ER
381,O
一,BN
死亡,EN
主动,BP
投案,EP
如实,BP
供述,EP
是,BP
自首,EP
自愿认罪,SP
有期徒刑,BR
一年,ER
382,O
一,BN
重伤,EN
一人,BN
轻伤,EN
肇事,BN
逃逸,EN
如实,BP
供述,EP
为,BP
自首,EP
积极,BP
被害人,EP
取得,BP
谅解,EP
有期徒刑,BR
三年,ER
缓刑,BR
四年,ER
383,O
无,BN
驾驶,EN
一,BN
死亡,EN
自愿认罪,SP
达成,BP
协议,EP
赔偿,BP
被害人,EP
取得,BP
谅解,EP
判处拘役,BR
四个月,ER
384,O
当场,BN
死亡,EN
如实,BP
供述,EP
系自首,SP
具有,BP
情节,EP
认罪,BP
好,EP
主动,BP
被害人,EP
有期徒刑,BR
一年,ER
缓刑,BR
一年,IR
六个月,ER
385,O
一,BN
死亡,EN
现场,BP
等候,EP
如实,BP
供述,EP
构成,BP
自首,EP
有,BP
态度,EP
赔偿,BP
被害人,EP
取得,SP
谅解,SP
无,BP
影响,EP
有期徒刑,BR
一年,IR
四个月,ER
缓刑,BR
二年,ER
386,O
一人,BN
死亡,EN
有,BP
情节,EP
有期徒刑,BR
一年,ER
缓刑,BR
一年,ER
387,O
一人,BN
死亡,EN
自动,BP
投案,EP
系自首,SP
达成调解,SP
有期徒刑,BR
一年,IR
六个月,ER
缓刑,BR
二年,ER
388,O
一,BN
重伤,EN
逃避,BN
追究,EN
逃离,BN
现场,EN
肇事,BN
逃逸,EN
肇事,BN
逃逸,EN
自动,BP
投案,EP
如实,BP
供述,EP
是,BP
自首,EP
有期徒刑,BR
二年,IR
十个月,ER
389,O
吊销,BN
下,EN
一,BN
死亡,EN
未,BN
停车,EN
逃避,BN
追究,EN
弃,BN
逃逸,EN
如实,BN
供述,EN
属,BN
坦白,EN
具有,BN
前科,EN
从重,BN
处罚,EN
有期徒刑,BR
三年,IR
十个月,ER
390,O
二,BN
死亡,EN
二,BN
受伤,EN
保护,BP
现场,EP
系自首,SP
立功案,SP
积极,BP
被害人,EP
取得,SP
谅解,SP
免予,BR
刑事,IR
处罚,ER
391,O
一,BN
死亡,EN
如实,BP
供述,EP
积极,BP
赔偿,EP
得到,BP
